rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
phylum	26	2.6317997622950666	3948.090207709281	0.2564140980289834	1.0	0.1724137931034483	0.29411764705882354	5.0	24.0	0.0	29.0	0.1724137931034483	0.8588706898376127	0.25506243977413257	0.12820704901449173
phylum	27	2.6317997622950666	3948.090207709281	0.20845423025230236	1.0	0.14705882352941177	0.25641025641025644	5.0	29.0	0.0	34.0	0.14705882352941177	1.1523849061377305	0.326791573945255	0.10422711512615117
phylum	29	2.6317997622950666	3948.090207709281	0.3630770207854647	1.0	0.15625	0.2702702702702703	5.0	27.0	0.0	32.0	0.15625	0.9092824474354668	0.26236345553650553	0.1815385103927324
phylum	35	2.6317997622950666	3948.090207709281	0.09060456499834656	1.0	0.12903225806451613	0.2285714285714286	4.0	27.0	0.0	31.0	0.12903225806451613	0.501480015855442	0.14603432860799734	0.04530228249917328
phylum	30	2.6317997622950666	3948.090207709281	0.07211472223050618	1.0	0.13513513513513514	0.2380952380952381	5.0	32.0	0.0	37.0	0.13513513513513514	0.9242340780964304	0.2559554386047028	0.03605736111525311
phylum	31	2.6317997622950666	3948.090207709281	0.24643881215596491	1.0	0.15151515151515152	0.2631578947368421	5.0	28.0	0.0	33.0	0.15151515151515152	0.9026550131571409	0.2581590336325644	0.1232194060779824
phylum	32	2.6317997622950666	3948.090207709281	0.043896854904803925	1.0	0.2	0.33333333333333337	5.0	20.0	0.0	25.0	0.2	0.3876300198856769	0.12042403651950405	0.021948427452401956
phylum	33	2.6317997622950666	3948.090207709281	0.13584663046940076	1.0	0.13157894736842105	0.23255813953488372	5.0	33.0	0.0	38.0	0.13157894736842105	0.9671192128877928	0.26586840020321006	0.06792331523470038
phylum	34	2.6317997622950666	3948.090207709281	0.1558121771973185	1.0	0.11428571428571428	0.20512820512820512	4.0	31.0	0.0	35.0	0.11428571428571428	0.8678973975620956	0.24411038878666474	0.07790608859865923
phylum	24	2.6317997622950666	3948.090207709281	0.16802333433375033	1.0	0.14285714285714285	0.25	5.0	30.0	0.0	35.0	0.14285714285714285	1.0658752689913564	0.2997949147473448	0.08401166716687515
phylum	3	2.6317997622950666	3948.090207709281	0.20033188784443026	1.0	0.12195121951219512	0.21739130434782605	5.0	36.0	0.0	41.0	0.12195121951219512	1.1247397021616519	0.30287272791768577	0.10016594392221508
phylum	23	2.6317997622950666	3948.090207709281	0.21685675170587826	1.0	0.1724137931034483	0.29411764705882354	5.0	24.0	0.0	29.0	0.1724137931034483	0.7347642063291475	0.2182060155766293	0.1084283758529391
phylum	1	2.6317997622950666	3948.090207709281	0.4151331668124284	1.0	0.12121212121212122	0.21621621621621626	4.0	29.0	0.0	33.0	0.12121212121212122	0.7736481644900265	0.22126311780820188	0.2075665834062142
phylum	21	2.6317997622950666	3948.090207709281	0.4140841460472341	1.0	0.13333333333333333	0.23529411764705882	4.0	26.0	0.0	30.0	0.13333333333333333	0.967698473200961	0.2845169993421698	0.20704207302361705
phylum	20	2.6317997622950666	3948.090207709281	0.04129124401508347	1.0	0.14285714285714285	0.25	5.0	30.0	0.0	35.0	0.14285714285714285	0.34893740647037985	0.0981443730502724	0.020645622007541733
phylum	2	2.6317997622950666	3948.090207709281	0.12175835284650949	1.0	0.28	0.43750000000000006	7.0	18.0	0.0	25.0	0.28	0.625837675696284	0.1944274056368451	0.06087917642325472
phylum	19	2.6317997622950666	3948.090207709281	0.05601873594565785	1.0	0.10526315789473684	0.1904761904761905	4.0	34.0	0.0	38.0	0.10526315789473684	0.5053593427330376	0.138927112800278	0.028009367972828936
phylum	18	2.6317997622950666	3948.090207709281	0.033568688544379964	1.0	0.3125	0.47619047619047616	5.0	11.0	0.0	16.0	0.3125	0.18761675822533952	0.06766844166984025	0.016784344272189982
phylum	17	2.6317997622950666	3948.090207709281	0.05897128542624186	1.0	0.1388888888888889	0.24390243902439027	5.0	31.0	0.0	36.0	0.1388888888888889	0.4987866737103045	0.13918907148993528	0.029485642713120947
phylum	16	2.6317997622950666	3948.090207709281	0.020022216808378075	1.0	0.7142857142857143	0.8333333333333333	5.0	2.0	0.0	7.0	0.7142857142857143	0.05836566998351115	0.029994021055826294	0.01001110840418904
phylum	15	2.6317997622950666	3948.090207709281	0.03333536146421403	1.0	0.125	0.2222222222222222	4.0	28.0	0.0	32.0	0.125	0.5386215244093244	0.15541332043627723	0.016667680732107018
phylum	14	2.6317997622950666	3948.090207709281	0.05028287529334567	1.0	0.1111111111111111	0.19999999999999998	4.0	32.0	0.0	36.0	0.1111111111111111	0.3503158068063717	0.0977574872137549	0.025141437646672826
phylum	13	2.6317997622950666	3948.090207709281	0.028339051598040378	1.0	0.20833333333333334	0.3448275862068966	5.0	19.0	0.0	24.0	0.20833333333333334	0.16422889002124286	0.051675930864664564	0.014169525799020186
phylum	12	2.6317997622950666	3948.090207709281	0.051355868707426394	1.0	0.12903225806451613	0.2285714285714286	4.0	27.0	0.0	31.0	0.12903225806451613	0.4535910590660762	0.13208874467372472	0.025677934353713194
phylum	11	2.6317997622950666	3948.090207709281	0.07547799423389262	1.0	0.12195121951219512	0.21739130434782605	5.0	36.0	0.0	41.0	0.12195121951219512	0.4472629255618833	0.12044008235952096	0.037738997116946296
phylum	10	2.6317997622950666	3948.090207709281	0.05672516670016528	1.0	0.17857142857142858	0.30303030303030304	5.0	23.0	0.0	28.0	0.17857142857142858	0.3619421675081939	0.10861943389217829	0.02836258335008265
phylum	36	2.6317997622950666	3948.090207709281	0.08161289346706006	1.0	0.10526315789473684	0.1904761904761905	4.0	34.0	0.0	38.0	0.10526315789473684	0.8141215621102897	0.2238081866276748	0.04080644673353003
phylum	22	2.6317997622950666	3948.090207709281	0.2950797266496895	1.0	0.12903225806451613	0.2285714285714286	4.0	27.0	0.0	31.0	0.12903225806451613	0.7171847794195478	0.20884899585031347	0.14753986332484478
phylum	37	2.6317997622950666	3948.090207709281	0.058064239415515105	1.0	0.1	0.18181818181818182	4.0	36.0	0.0	40.0	0.1	0.779781141542653	0.2113869946801922	0.029032119707757563
phylum	50	2.6317997622950666	3948.090207709281	0.2854811444770629	1.0	0.13157894736842105	0.23255813953488372	5.0	33.0	0.0	38.0	0.13157894736842105	0.6413651961140902	0.17631615251206387	0.1427405722385315
phylum	39	2.6317997622950666	3948.090207709281	0.16518700444193846	1.0	0.10810810810810811	0.1951219512195122	4.0	33.0	0.0	37.0	0.10810810810810811	0.8390720611319893	0.2323708490281211	0.08259350222096927
phylum	0	2.6317997622950666	3948.090207709281	0.006170549193501782	1.0	0.38461538461538464	0.5555555555555556	5.0	8.0	0.0	13.0	0.38461538461538464	0.06952495997417785	0.027105782721178123	0.003085274596750892
phylum	8	2.6317997622950666	3948.090207709281	0.42368655880397355	1.0	0.14705882352941177	0.25641025641025644	5.0	29.0	0.0	34.0	0.14705882352941177	1.0206401019558113	0.28943158103974814	0.21184327940198672
phylum	7	2.6317997622950666	3948.090207709281	0.04779443156199696	1.0	0.13333333333333333	0.23529411764705882	4.0	26.0	0.0	30.0	0.13333333333333333	0.4360275174053735	0.12819823975998948	0.023897215780998477
phylum	63	2.6317997622950666	3948.090207709281	0.2865061890744156	1.0	0.125	0.2222222222222222	4.0	28.0	0.0	32.0	0.125	1.043384375098913	0.30105709273924636	0.14325309453720778
phylum	62	2.6317997622950666	3948.090207709281	0.32787549905112984	1.0	0.15151515151515152	0.2631578947368421	5.0	28.0	0.0	33.0	0.15151515151515152	1.1221164143099576	0.320924921391941	0.1639377495255649
phylum	61	2.6317997622950666	3948.090207709281	0.21691720425685598	1.0	0.125	0.2222222222222222	5.0	35.0	0.0	40.0	0.125	1.0122650651949963	0.27440990625651684	0.108458602128428
phylum	60	2.6317997622950666	3948.090207709281	0.09959332705574202	1.0	0.14705882352941177	0.25641025641025644	5.0	29.0	0.0	34.0	0.14705882352941177	0.7510970812516401	0.21299497768549794	0.049796663527871
phylum	6	2.6317997622950666	3948.090207709281	0.1686831805684549	1.0	0.1282051282051282	0.22727272727272727	5.0	34.0	0.0	39.0	0.1282051282051282	1.1201655724758792	0.30575862526000436	0.08434159028422746
phylum	59	2.6317997622950666	3948.090207709281	0.10485018230713777	1.0	0.12121212121212122	0.21621621621621626	4.0	29.0	0.0	33.0	0.12121212121212122	0.750573816190295	0.21466386186663777	0.05242509115356887
phylum	58	2.6317997622950666	3948.090207709281	0.09777231711428724	1.0	0.11764705882352941	0.21052631578947367	4.0	30.0	0.0	34.0	0.11764705882352941	0.8331592018244602	0.23626603009207298	0.048886158557143615
phylum	57	2.6317997622950666	3948.090207709281	0.06410780198319267	1.0	0.11428571428571428	0.20512820512820512	4.0	31.0	0.0	35.0	0.11428571428571428	0.8348956077959844	0.2348280937214986	0.03205390099159634
phylum	56	2.6317997622950666	3948.090207709281	0.6807112119875696	1.0	0.1	0.18181818181818182	4.0	36.0	0.0	40.0	0.1	1.1367823939547514	0.30816469014377296	0.3403556059937849
phylum	55	2.6317997622950666	3948.090207709281	0.6895776308561069	1.0	0.125	0.2222222222222222	5.0	35.0	0.0	40.0	0.125	1.124428552470894	0.30481574864608313	0.3447888154280535
phylum	54	2.6317997622950666	3948.090207709281	0.5530202270423622	1.0	0.10810810810810811	0.1951219512195122	4.0	33.0	0.0	37.0	0.10810810810810811	0.7859909665381066	0.21767068251145497	0.2765101135211811
phylum	53	2.6317997622950666	3948.090207709281	0.6862832348484038	1.0	0.13157894736842105	0.23255813953488372	5.0	33.0	0.0	38.0	0.13157894736842105	0.8518779991751457	0.23418771728536125	0.3431416174242018
phylum	52	2.6317997622950666	3948.090207709281	0.48553774709867076	1.0	0.11764705882352941	0.21052631578947367	4.0	30.0	0.0	34.0	0.11764705882352941	1.1929932309894964	0.3383072214714494	0.2427688735493355
phylum	51	2.6317997622950666	3948.090207709281	0.11255480098279515	1.0	0.1282051282051282	0.22727272727272727	5.0	34.0	0.0	39.0	0.1282051282051282	1.0084857084926022	0.2752746659955927	0.05627740049139758
phylum	5	2.6317997622950666	3948.090207709281	0.25133413192842624	1.0	0.125	0.2222222222222222	5.0	35.0	0.0	40.0	0.125	1.225696542143859	0.33226798473366476	0.1256670659642132
phylum	49	2.6317997622950666	3948.090207709281	0.5166578106798994	1.0	0.1282051282051282	0.22727272727272727	5.0	34.0	0.0	39.0	0.1282051282051282	0.7985023815351737	0.217957948756983	0.2583289053399496
phylum	48	2.6317997622950666	3948.090207709281	0.19707655106591052	1.0	0.12195121951219512	0.21739130434782605	5.0	36.0	0.0	41.0	0.12195121951219512	1.067675399427261	0.2875063093564233	0.09853827553295527
