tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)
sourmash	33	1.0725110405973095	1396.0969550518353	0.1398423576019422	0.9615384615384616	0.9523809523809523	0.9569377990430622	20.0	1.0	1.0	26.0	0.9259259259259259	1.9832171624615504	0.608704235530689	0.06992117880097108	0.9615384615384616	0.9615384615384616	25.0	1.0
sourmash	32	0.9851770338121767	300.2878689585534	0.09020817572667193	0.9333333333333333	1.0	0.9655172413793104	10.0	0.0	1.0	15.0	0.875	0.7385899939647638	0.27273866402629776	0.04510408786333598	0.9333333333333333	0.9333333333333333	14.0	1.0
sourmash	31	1.63709750387461	974.8584319188814	0.220206729438523	1.0	0.9285714285714286	0.962962962962963	13.0	1.0	0.0	26.0	0.9615384615384616	1.691146249496471	0.519059588861489	0.11010336471926148	0.9615384615384616	0.9803921568627451	25.0	1.0
sourmash	3	2.7275836805981273	749.9572451236885	0.23602785626206324	1.0	1.0	1.0	13.0	0.0	0.0	21.0	0.9523809523809523	1.4029026088990395	0.4607956215123434	0.11801392813103162	0.9523809523809523	0.975609756097561	20.0	1.0
sourmash	30	1.5421621356964506	1416.27980434994	0.17765777114720804	0.96	0.9166666666666666	0.9378330373001776	11.0	1.0	1.0	25.0	0.9230769230769231	1.671379285117233	0.5192431693713034	0.08882888557360402	0.96	0.96	24.0	1.0
sourmash	28	3.0470808955069266	1367.9176189060242	0.4700522561051193	1.0	0.9230769230769231	0.9600000000000001	12.0	1.0	0.0	25.0	0.96	1.7685304613587283	0.5494248792375028	0.2350261280525596	0.96	0.9795918367346939	24.0	1.0
sourmash	27	2.299054015341953	1412.0844009066482	0.34221664086864556	1.0	0.9285714285714286	0.962962962962963	13.0	1.0	0.0	28.0	0.9642857142857143	1.8436526412899932	0.5532831600402149	0.17110832043432278	0.9642857142857143	0.9818181818181818	27.0	1.0
sourmash	26	2.344983389835265	498.23102057744444	0.2568083221965107	0.9545454545454546	0.9285714285714286	0.9413793103448277	13.0	1.0	1.0	22.0	0.9130434782608695	1.6814130480583365	0.5439631041726833	0.12840416109825528	0.9545454545454546	0.9545454545454546	21.0	1.0
sourmash	25	1.7460145447996336	1381.0864096112323	0.3033819769009715	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	28.0	0.9642857142857143	2.1457747267787903	0.643950489901344	0.15169098845048573	0.9642857142857143	0.9818181818181818	27.0	1.0
sourmash	24	1.8810343276149823	1436.3174833437247	0.28040356849830855	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	27.0	0.9629629629629629	2.026921845466783	0.6149945910169089	0.14020178424915428	0.9629629629629629	0.9811320754716981	26.0	1.0
sourmash	29	1.6209232623201109	664.5960703416806	0.2293733744143603	0.9444444444444444	1.0	0.9714285714285714	10.0	0.0	1.0	18.0	0.8947368421052632	1.4370645153693504	0.49719020103329437	0.11468668720718013	0.9444444444444444	0.9444444444444444	17.0	1.0
